x,y,cluster
6.836151,2.620449,1
5.095038,4.112746,1
7.413049,5.077792,3
7.391775,5.019652,3
7.816123,4.537082,3
8.744595,5.834387,3
7.835191,5.105015,3
7.153676,2.245975,1
7.171092,3.505106,1
4.624866,3.791548,1
4.705983,3.984089,1
9.801802,2.036686,3
6.318460,3.171857,1
4.685320,4.666613,2
8.044894,4.891974,3
5.766901,4.391811,1
5.714694,3.896357,1
7.315189,5.882048,3
7.932780,3.581670,3
9.594703,5.015741,3
9.134025,2.532047,3
8.441724,2.860171,3
7.841422,2.585667,3
9.811136,4.687436,3
6.537066,5.054953,1
8.783268,3.049810,3
7.710384,4.087245,3
4.620194,4.497927,2
6.432194,5.251289,2
6.328796,5.719789,2
9.864127,4.835538,3
6.087758,4.936529,2
8.851441,4.440901,3
7.228748,2.841549,1
5.060938,3.185460,1
9.816792,2.994577,3
6.433890,5.267384,2
9.614520,4.829061,3
7.302229,2.868291,1
4.110602,5.085067,2
7.044323,5.526702,3
8.503750,3.458868,3
7.362767,4.000668,3
4.032543,5.225606,2
8.412800,5.482950,3
8.268747,4.533115,3
8.151036,3.522753,3
8.055134,5.231671,3
8.680174,2.703264,3
4.357713,2.700295,1
8.582551,2.802293,3
8.965214,3.295249,3
5.076336,4.578848,2
8.457852,3.458646,3
9.468703,5.467576,3
7.515542,3.638335,3
5.375550,2.741866,1
8.766259,3.554986,3
5.001066,5.461746,2
5.907601,2.311238,1
5.227853,5.426251,2
5.470736,5.914191,2
8.768680,3.432084,3
8.601528,5.062526,3
8.764514,2.670015,3
7.140776,4.717872,3
6.210907,5.504406,2
5.914205,5.399627,2
8.017369,4.025807,3
8.537369,4.559841,3
4.763647,3.388378,1
4.206087,4.680568,2
9.670440,2.466289,3
5.885766,5.195033,2
4.511995,3.197352,1
4.784543,2.808308,1
5.587892,5.022156,2
8.136492,5.703528,3
8.892852,3.179528,3
4.480399,4.094940,2
8.634201,2.888714,3
6.504558,2.003686,1
9.968310,4.826173,3
5.703695,4.062536,1
9.945283,2.684945,3
4.035001,2.940152,1
6.342734,3.265580,1
7.359032,2.679212,1
7.352013,2.395801,1
4.717931,3.596689,1
8.583515,3.421498,3
7.476819,4.460264,3
6.164941,5.225022,2
9.216892,3.575487,3
5.684623,4.775352,2
5.318038,3.788946,1
9.981182,4.857774,3
9.571500,4.185837,3
5.149053,3.039716,1
7.075066,2.577863,1
7.648271,4.289729,3
6.519377,4.823927,1
7.546169,4.327401,3
9.915342,3.749678,3
8.648318,2.638776,3
5.557645,3.205730,1
7.030794,3.335549,1
4.191687,4.833780,2
7.344237,4.083190,3
6.440987,4.717701,1
6.014064,5.848463,2
7.281089,3.973035,3
9.885225,2.599216,3
5.214842,4.014747,1
4.696369,2.192619,1
9.410491,4.109371,3
5.536194,5.710945,2
4.548941,5.588631,2
6.132421,2.101076,1
5.156958,4.459566,2
7.265235,5.029032,3
4.380220,4.787716,2
6.571030,2.135752,1
6.281657,3.876000,1
4.522183,3.655431,1
6.640399,2.993838,1
5.816859,4.400541,1
9.588832,2.497423,3
7.608540,3.635889,3
4.578871,5.979186,2
6.354809,2.004409,1
9.321094,2.789484,3
6.633897,2.626211,1
4.098968,3.992172,2
4.180709,5.339194,2
4.171518,5.483373,2
5.823516,3.478976,1
5.915262,5.318766,2
7.972289,2.401353,3
7.021980,3.598486,1
5.629215,5.407406,2
8.662155,3.383503,3
9.582449,2.002096,3
9.571078,5.984710,3
5.160672,4.519792,2
8.761882,2.375518,3
5.721451,3.890842,1
5.910187,4.912350,2
8.651194,2.424289,3
8.504662,5.039715,3
5.827655,4.262173,1
5.179937,2.876229,1
8.398055,4.497214,3
9.259748,4.130442,3
4.245225,3.261180,1
9.018501,5.108842,3
4.751607,4.614808,2
6.361334,5.466576,2
5.618262,3.494689,1
6.280821,3.745109,1
6.967775,3.271534,1
7.673205,4.278624,3
9.496236,4.967946,3
9.762393,3.653685,3
8.861211,4.879845,3
9.050539,5.163090,3
8.053978,2.339244,3
9.339210,4.465082,3
5.335209,2.413163,1
8.214750,3.538888,3
5.976528,2.560856,1
5.615881,5.772707,2
8.008985,5.450344,3
4.131849,4.497223,2
8.652920,2.414940,3
5.169357,5.488326,2
6.156746,5.769552,2
4.830961,2.545292,1
7.914468,3.328034,3
4.477105,5.980232,2
9.397993,3.166642,3
6.143504,2.424863,1
4.610545,5.553164,2
8.160834,3.892971,3
9.270664,3.956597,3
9.740865,2.428885,3
7.792536,2.684152,3
7.616140,5.778412,3
8.828703,2.905123,3
7.796269,3.426967,3
8.057141,3.437719,3
4.233893,5.762721,2
5.278504,2.774705,1
4.971401,5.779447,2
6.718453,5.786281,2
9.833140,2.256588,3
4.606447,4.084510,1
7.798537,5.179489,3
9.978771,4.660522,3
4.455780,2.082232,1
8.233128,5.741467,3
6.736854,5.700190,2
5.994203,2.161617,1
9.522482,3.082587,3
4.206435,2.495138,1
6.077381,4.246297,1
4.181020,4.420574,2
6.060419,4.143477,1
5.142068,5.000869,2
7.728236,3.504926,3
8.508579,5.246578,3
6.565041,3.882717,1
9.147338,3.320968,3
9.414242,4.037008,3
7.916242,2.167700,3
7.635110,3.521480,3
6.220671,3.204977,1
9.405276,2.866317,3
8.414450,3.737891,3
8.839605,3.470930,3
9.925177,5.579871,3
6.046799,5.691825,2
9.129157,2.931681,3
9.596104,4.653380,3
6.327825,3.413146,1
6.511613,5.420140,2
5.506035,2.229554,1
5.332112,5.713838,2
8.152608,3.655613,3
4.343733,3.738233,1
5.202350,5.930733,2
6.705731,2.205986,1
8.743396,3.109846,3
7.828372,5.023964,3
5.694048,5.467941,2
5.064175,4.813651,2
8.869631,4.719923,3
6.439554,4.676872,1
7.480742,3.250926,3
7.787320,4.858590,3
9.997386,3.332622,3
9.862043,3.433152,3
6.630669,2.289468,1
6.634624,3.416319,1
4.957122,5.119956,2
6.330262,3.322740,1
5.979325,4.024806,1
7.374551,2.814321,1
8.605961,4.409332,3
6.584436,4.576791,1
5.326193,2.720879,1
5.984960,4.328771,1
9.076541,5.668019,3
5.079960,4.606005,2
7.326777,5.271824,3
8.705326,2.363475,3
6.629976,2.284082,1
5.183996,4.701859,2
9.118855,4.798991,3
7.506871,3.377223,3
5.962482,4.419895,1
9.957390,4.142077,3
7.143591,2.804006,1
4.244959,3.496663,1
8.583193,3.759631,3
6.261878,5.791211,2
7.464225,3.943503,3
6.842789,5.229920,3
8.386822,3.359813,3
7.449843,3.261909,3
4.270725,4.781488,2
6.130962,2.715711,1
5.271882,2.752922,1
5.284237,5.250548,2
5.635185,3.580325,1
9.921773,2.044622,3
4.915518,4.991245,2
8.415835,2.463379,3
6.217220,2.699483,1
5.788989,2.756837,1
7.532337,4.790074,3
5.634658,3.724586,1
4.098429,2.340122,1
8.988010,5.192753,3
5.346122,5.179401,2
4.083744,3.439165,1
7.706681,3.240006,3
7.041276,5.831310,3
8.288826,4.580326,3
6.675456,3.555620,1
8.335463,4.750327,3
5.878132,5.755589,2
7.457275,3.050969,3
9.413492,2.926903,3
9.730694,3.068962,3
9.207816,2.548768,3
8.573142,4.784631,3
9.477040,3.554070,3
5.955312,5.139266,2
4.615693,5.120268,2
5.980071,5.055122,2
5.355729,5.257346,2
9.295268,4.623262,3
7.725324,5.375268,3
5.099876,2.681621,1
8.432553,4.089022,3
8.150687,5.366086,3
6.363578,3.850429,1
9.135657,2.689269,3
9.839990,3.605329,3
9.958538,4.713134,3
6.788205,2.077666,1
9.643944,4.347976,3
5.598698,4.288200,1
4.257609,5.659285,2
6.648669,2.986845,1
7.771722,5.926000,3
7.406275,2.078729,1
5.105124,5.244307,2
6.887682,2.027231,1
4.430587,5.084323,2
9.424725,5.227515,3
7.644953,3.815466,3
4.212413,3.817878,1
7.684786,5.660317,3
8.762435,4.105817,3
4.991001,2.526688,1
6.433420,3.764964,1
8.923957,2.560098,3
5.362765,2.715092,1
5.192265,2.154320,1
4.376836,2.588195,1
8.209583,3.885028,3
8.539392,3.189205,3
6.298049,5.332863,2
6.755454,3.483815,1
5.289399,4.720063,2
7.639852,2.518155,3
8.539679,5.676542,3
6.278660,2.615734,1
5.990814,4.924001,2
8.400473,3.549695,3
5.555184,2.270848,1
8.088941,5.479136,3
5.939038,5.103884,2
4.499888,2.185388,1
5.349481,2.588209,1
6.971295,2.409849,1
7.301822,4.380780,3
9.779286,4.779597,3
7.782966,4.355970,3
7.073094,5.732709,3
7.855564,5.671078,3
8.622372,4.711206,3
9.895076,5.441157,3
5.978153,3.978655,1
5.345420,2.205497,1
5.186854,4.323756,1
4.009450,3.123920,1
7.040337,2.918423,1
5.861601,4.262735,1
9.063541,5.256328,3
9.134695,5.033557,3
7.435448,4.216260,3
4.554942,5.227644,2
7.006092,2.349089,1
7.119066,3.799139,1
8.496480,5.757346,3
7.532066,4.305300,3
9.241317,4.732055,3
7.162275,4.008978,3
5.328472,5.511350,2
4.009103,2.837644,1
5.535750,4.883978,2
5.336102,5.421894,2
5.685419,2.070246,1
5.975387,2.337739,1
5.556012,4.415614,1
5.767885,5.174294,2
9.942903,4.321294,3
6.681701,5.471895,2
8.197224,5.276257,3
5.883452,5.437001,2
7.146117,4.379980,3
4.522926,2.522062,1
4.137903,4.817264,2
9.159482,4.679416,3
6.762234,2.095488,1
9.853894,2.745669,3
8.680668,2.996494,3
7.329202,2.866325,1
9.888925,5.450293,3
5.412849,3.541349,1
7.030740,2.757505,1
4.096159,2.126627,1
5.578324,5.976550,2
4.075834,5.756375,2
6.559357,2.047307,1
9.039500,4.425378,3
7.559910,2.510272,3
8.822461,3.451116,3
4.382760,2.054963,1
8.124309,5.151429,3
7.199135,2.427463,1
4.502133,3.920490,1
6.587644,4.184502,1
4.897494,2.630922,1
8.160181,5.894230,3
4.090345,2.396866,1
6.469596,4.499431,1
8.826949,5.732764,3
5.438169,5.147435,2
6.406578,3.535642,1
4.636391,5.890868,2
8.111509,3.227678,3
7.150729,4.358150,3
8.554938,4.974179,3
9.457690,4.790179,3
7.596533,2.290779,1
8.754134,4.334896,3
5.153304,2.063620,1
8.924081,3.494014,3
6.493584,4.754417,1
8.239822,4.530225,3
6.241224,5.698019,2
8.809797,2.779650,3
5.479019,5.749691,2
5.970430,4.140372,1
9.035230,5.537539,3
4.412501,3.510462,1
4.847196,5.487768,2
5.111968,2.772794,1
6.064618,4.286004,1
4.631748,5.027204,2
9.277570,5.916664,3
5.980635,2.327371,1
6.645764,2.115401,1
8.884453,3.460363,3
6.903497,2.450380,1
7.721531,4.171689,3
7.866946,3.605645,3
9.601511,3.410992,3
8.814071,4.204946,3
5.024298,3.609530,1
8.042635,5.049883,3
5.312236,2.068863,1
4.760363,2.624521,1
8.475901,4.843085,3
4.399566,5.166617,2
4.149690,4.658807,2
7.660807,2.125586,1
8.346385,2.116948,3
8.617799,5.218242,3
6.824374,5.224851,3
4.344068,4.472572,2
9.210156,2.909608,3
7.095822,3.287353,1
7.580786,2.856070,3
8.026101,4.333984,3
6.034278,3.589911,1
8.192442,5.884167,3
7.625966,2.325558,3
8.645784,2.389496,3
7.387671,5.698228,3
5.665217,4.828699,2
6.562324,2.987388,1
6.119624,4.816048,1
6.814402,3.092561,1
5.953725,2.382500,1
8.837097,3.200846,3
7.731225,3.331592,3
6.397843,2.924492,1
4.290199,4.778094,2
9.181009,4.566795,3
4.478982,5.947000,2
7.505190,5.154776,3
7.512022,2.002328,1
7.555941,2.965436,3
6.352155,5.524259,2
7.281736,5.820146,3
4.373760,4.687569,2
5.092733,2.996131,1
7.196428,3.045310,1
8.899438,4.773755,3
8.039627,4.574107,3
8.102177,4.596378,3
7.662738,5.088299,3
7.398655,3.368950,3
5.051894,3.303642,1
9.643349,5.098967,3
7.636624,3.914927,3
7.649798,5.100491,3
5.609025,3.704396,1
9.399765,2.170322,3
8.649317,2.911572,3
4.616188,2.147593,1
9.322460,3.451109,3
7.470729,3.024594,3
8.479017,2.917954,3
8.841514,3.306037,3
6.948009,2.857894,1
4.340730,3.120227,1
5.642128,3.447199,1
5.116974,5.627320,2
5.900959,5.072174,2
4.258293,3.462760,1
6.459669,5.047629,1
8.552914,2.682911,3
9.358693,4.843396,3
4.452352,5.639594,2
5.074715,4.362600,1
5.771833,5.822370,2
8.740137,2.363001,3
5.697297,5.863404,2
8.444113,4.388197,3
7.158553,3.072842,1
4.707445,4.759847,2
4.220013,3.369162,1
7.702221,5.579616,3
8.023280,2.016297,3
5.148322,2.981050,1
8.585231,2.582990,3
4.597751,2.469769,1
7.506382,4.836538,3
8.901450,2.344248,3
5.483177,2.301441,1
7.950476,2.896281,3
7.826654,5.634713,3
7.339661,5.417647,3
9.889880,4.811295,3
5.535514,4.772707,2
6.493051,4.586443,1
9.688928,3.788449,3
4.223724,4.589669,2
6.306330,4.616335,1
9.484594,3.898208,3
8.494944,4.824668,3
7.934054,3.374134,3
4.700822,2.486588,1
6.885241,5.640542,3
8.861458,2.525280,3
4.305107,5.613108,2
8.873689,5.481287,3
9.437518,5.222568,3
9.715924,5.156192,3
5.689838,5.064119,2
7.008648,2.176185,1
6.886816,2.803884,1
5.265600,3.430213,1
6.730167,5.770433,2
6.193832,2.968347,1
7.744196,2.437917,3
7.115338,5.779652,3
5.591780,4.566532,1
4.155002,4.222090,2
8.730076,3.877188,3
7.260569,2.569673,1
7.655472,4.330729,3
9.310200,5.079599,3
4.722668,4.271876,2
5.493819,2.583145,1
7.689199,5.697710,3
8.889081,3.632821,3
6.801645,5.378869,3
8.139351,5.351312,3
7.227748,5.066123,3
5.186942,2.190111,1
5.340698,2.624001,1
7.300416,2.517111,1
4.631439,4.173029,2
9.476373,5.855354,3
4.945204,5.615449,2
4.355018,4.547389,2
9.852465,2.459902,3
9.079097,5.979886,3
4.888080,2.877532,1
7.298242,4.494811,3
7.113283,5.575008,3
9.935409,3.478370,3
8.176611,4.206882,3
6.003035,5.295508,2
9.428872,3.283904,3
8.486424,3.971454,3
5.809831,3.496055,1
5.029102,3.624485,1
7.998206,3.332579,3
8.772167,4.476372,3
6.464446,5.969440,2
5.043586,5.606577,2
8.748651,2.263837,3
5.153010,4.673986,2
9.666488,5.656779,3
5.001939,4.623877,2
4.861256,2.193773,1
4.339471,5.696647,2
5.224162,4.783428,2
5.569371,2.912240,1
8.512263,2.806144,3
6.341508,4.505410,1
5.591955,2.734978,1
9.209451,5.196012,3
5.265957,4.654283,2
7.878492,3.972943,3
8.709401,4.295973,3
7.323000,3.203612,3
9.499688,3.487098,3
8.685593,5.840228,3
9.175131,4.446956,3
5.682696,2.383981,1
7.885352,3.190031,3
8.535924,3.731226,3
4.505463,5.870954,2
7.290270,4.037118,3
6.454829,4.743852,1
7.230189,4.239235,3
7.890758,2.333128,3
4.281818,4.646985,2
4.733525,5.585803,2
5.211558,4.480775,2
6.727774,3.958125,1
6.981009,4.826095,3
7.742934,2.275292,3
4.870714,4.596340,2
4.725526,5.473154,2
9.564174,5.834888,3
4.479737,3.598184,1
8.679508,5.053871,3
5.968165,4.420375,1
9.181968,5.812523,3
7.110530,3.502920,1
4.152553,3.839433,1
9.821107,3.772144,3
5.021163,4.973099,2
5.087476,5.000013,2
9.890236,2.736123,3
4.448005,5.207974,2
5.538827,5.978218,2
4.316747,4.189969,2
8.641083,4.415022,3
8.976680,4.604328,3
4.355909,2.491574,1
4.606162,3.105298,1
7.557473,5.335592,3
9.611733,2.152206,3
5.148002,4.947168,2
5.181721,2.993085,1
7.855416,5.211013,3
7.834749,2.046575,3
4.958477,4.715482,2
4.042886,5.642728,2
7.227217,4.861664,3
9.776301,2.805757,3
9.043305,4.477683,3
6.132286,2.087072,1
4.317257,4.542303,2
9.345070,2.523666,3
9.843269,3.560339,3
5.209279,2.037878,1
5.863362,2.486121,1
7.274027,3.718732,3
4.273772,3.151618,1
6.780733,5.048305,3
9.120938,4.615802,3
4.305478,3.692062,1
6.887154,2.236076,1
8.095507,3.864504,3
7.857013,5.337996,3
4.994223,5.733996,2
7.085464,4.056815,3
9.617230,5.330657,3
4.620372,3.826058,1
6.291964,5.295397,2
8.876493,2.801435,3
6.654584,5.578759,2
9.126487,4.866594,3
5.046737,3.771419,1
5.623714,3.330680,1
6.532550,5.328105,2
8.893071,3.346919,3
4.142710,2.667220,1
5.014304,3.615733,1
9.464003,5.709022,3
5.810659,4.586426,1
5.272033,5.210477,2
4.211777,2.381399,1
6.584666,3.978443,1
8.348192,4.915006,3
4.590349,3.456008,1
5.812967,4.003429,1
9.865346,3.425434,3
7.018104,4.121419,1
9.440465,5.885111,3
8.312739,4.484022,3
6.203169,4.927629,1
8.008083,4.051831,3
6.073687,2.100963,1
7.181528,2.194664,1
6.570497,4.237252,1
7.611258,2.831564,3
5.388515,2.670307,1
9.410793,4.072918,3
8.792094,4.170813,3
8.484872,2.899080,3
7.128632,4.168323,3
9.177509,5.379473,3
5.498887,2.928768,1
8.046131,3.911450,3
5.610138,4.146504,1
4.505642,5.849497,2
7.554601,2.346776,1
6.269356,4.683198,1
6.907774,5.617974,3
9.202538,4.686027,3
8.433394,5.940480,3
6.307692,2.958607,1
4.831055,2.643753,1
9.066293,4.169060,3
5.500277,4.583198,1
6.664809,5.447271,2
4.573045,3.979950,1
4.484555,3.798188,1
5.440378,4.265276,1
8.267899,4.459864,3
9.079191,5.260939,3
6.611961,3.916602,1
7.784208,2.603142,3
8.731835,5.272749,3
7.257356,4.071540,3
7.722089,5.623017,3
9.183516,5.982214,3
8.173264,4.614071,3
4.352101,4.709170,2
6.189081,2.251166,1
7.641962,2.111372,1
8.958800,5.971963,3
4.497738,3.358376,1
6.213651,2.066108,1
6.950361,3.863335,1
8.458523,2.142524,3
5.401201,4.445816,1
8.929554,2.695240,3
4.472272,2.074044,1
6.867800,4.930316,3
6.806528,5.682919,2
6.088014,2.640644,1
6.132174,5.290569,2
9.755554,2.030211,3
9.171220,4.599433,3
9.259469,3.363492,3
6.008810,4.381745,1
6.293520,5.543500,2
6.887829,2.445332,1
4.310882,4.143155,2
9.128595,5.597567,3
5.248393,4.389628,1
6.730066,5.411032,2
6.647149,3.541123,1
5.032467,2.594138,1
7.723104,3.954033,3
7.152216,5.434585,3
8.946282,5.299587,3
5.086045,2.845083,1
6.294757,5.800632,2
8.847109,2.432659,3
9.584862,5.276888,3
8.861832,3.930250,3
4.549791,5.311503,2
8.804497,3.232543,3
9.159952,4.058216,3
7.434387,3.510529,3
9.869898,4.908113,3
5.768211,2.860425,1
9.195676,4.068191,3
4.417741,4.129793,2
4.855336,4.089853,1
8.028110,3.585469,3
7.381148,5.313913,3
5.206053,5.046590,2
8.773464,4.764674,3
4.645926,5.816794,2
7.616307,2.521361,3
5.844113,3.928616,1
7.409611,4.281745,3
5.567372,2.594131,1
7.776817,5.243397,3
9.741548,5.169247,3
5.382312,4.019916,1
9.217993,3.154088,3
7.335239,2.381713,1
9.027093,5.224784,3
9.373204,2.997582,3
7.318389,4.311081,3
4.097649,5.655055,2
5.016990,5.228179,2
8.295313,4.141216,3
4.559628,3.394039,1
9.690438,3.420230,3
4.906223,5.737075,2
9.148858,5.006253,3
6.198256,2.564864,1
5.708493,3.061349,1
4.934996,5.150124,2
4.092220,4.619001,2
8.813329,4.857506,3
4.016377,5.318413,2
6.939222,5.827579,3
6.214319,2.947698,1
8.530475,4.538990,3
6.775051,4.923853,3
5.382351,2.393079,1
8.455094,5.994080,3
9.724495,3.811395,3
7.773349,5.863183,3
5.849138,5.987702,2
6.170436,5.282183,2
8.667553,5.508841,3
7.369506,4.947615,3
9.755828,3.656516,3
8.005507,5.796473,3
8.608047,2.472390,3
9.150652,5.700909,3
6.838528,3.202543,1
6.262517,4.550112,1
7.687897,5.869035,3
9.046562,4.455995,3
4.788984,2.395552,1
4.714581,2.133750,1
7.278620,2.265834,1
9.566914,2.290662,3
8.071603,3.091290,3
6.351772,4.259116,1
6.522816,2.755401,1
5.993802,2.551260,1
6.451961,3.615078,1
9.483562,5.316694,3
5.662288,2.707539,1
7.894001,3.952099,3
7.731704,4.206166,3
5.513378,4.325344,1
5.422772,4.545809,1
5.832682,2.335192,1
6.844571,5.622461,2
4.933582,5.199540,2
7.948834,5.477502,3
6.372023,2.781186,1
7.222697,4.875625,3
6.399413,2.128620,1
4.002995,5.532423,2
9.469467,4.704510,3
6.038591,4.242169,1
5.170619,5.310988,2
9.436522,3.179295,3
6.845632,5.193435,3
6.942526,2.916323,1
8.767354,4.065712,3
7.987770,2.201730,3
5.544855,2.324014,1
5.520080,4.285861,1
4.761056,5.931549,2
9.982426,5.212754,3
9.407508,4.996871,3
6.454200,5.281407,2
8.808407,3.249560,3
7.358647,3.171770,3
7.506331,2.031728,1
7.182467,4.557561,3
7.962601,4.666656,3
4.937045,5.471659,2
9.774384,2.858977,3
4.744804,5.212457,2
4.802527,4.380792,2
8.749087,4.682609,3
4.012397,2.315546,1
9.522013,3.873690,3
5.795371,5.190965,2
9.581819,2.536304,3
9.305362,4.756842,3
7.139067,3.138876,1
8.500946,2.578010,3
4.267209,4.887912,2
4.640649,2.526785,1
5.092702,2.799729,1
7.533481,3.142423,3
6.595078,3.307163,1
6.521646,5.647290,2
4.385109,3.298052,1
9.924941,2.642240,3
9.680684,4.357820,3
6.371414,3.652216,1
5.475088,4.884035,2
8.787080,3.327951,3
7.158237,4.377869,3
4.023639,4.993893,2
9.081137,5.848030,3
8.843903,3.663773,3
9.746347,5.613308,3
9.226924,4.587925,3
5.184911,4.097968,1
5.581311,5.430775,2
8.208721,3.431438,3
8.575903,5.536786,3
5.728742,3.076214,1
7.271676,5.268104,3
6.783885,5.384534,3
8.330401,2.477204,3
9.402816,3.950433,3
9.947802,3.560325,3
8.131356,3.959158,3
6.891609,4.260195,1
5.700158,4.246442,1
7.877691,2.947469,3
6.412720,3.514449,1
8.681076,4.717971,3
7.938473,4.249605,3
4.337171,5.537809,2
8.049172,4.857554,3
9.415117,2.687512,3
9.500214,3.232237,3
9.033914,3.693268,3
7.639388,4.150696,3
8.072188,2.069350,3
9.876423,2.250159,3
5.615553,2.294243,1
5.467193,2.905233,1
6.298752,3.777745,1
8.604461,3.056667,3
8.680643,4.023131,3
6.851383,5.992508,2
7.560155,5.648478,3
9.388217,3.581611,3
5.035872,2.833605,1
7.111593,5.331739,3
6.532587,3.803972,1
6.577098,2.220249,1
4.492466,4.840609,2
8.765943,4.969954,3
8.415910,2.428860,3
7.586888,3.756319,3
5.846113,4.595699,1
5.343530,4.703304,2
7.481749,3.230980,3
4.502280,2.450934,1
7.090527,2.779942,1
7.554258,3.021575,3
9.795716,3.078881,3
8.658330,5.363316,3
9.377055,4.172127,3
9.222746,5.971990,3
8.936643,2.186314,3
6.589290,3.833810,1
9.427869,2.636027,3
6.889589,5.408856,3
6.483604,3.259781,1
6.147697,4.398726,1
6.192691,4.535108,1
9.875719,2.628387,3
9.693508,3.485991,3
5.316079,2.465156,1
6.708468,4.048824,1
7.619122,2.426263,3
6.232984,3.051790,1
7.031369,3.998895,1
4.881936,3.979637,1
6.996900,5.767898,3
6.187652,3.480620,1
4.371578,4.098111,2
6.653736,4.115621,1
7.248852,4.831800,3
8.676454,4.198256,3
5.061361,3.914579,1
7.320110,4.452362,3
5.062707,5.501021,2
5.615072,2.346604,1
4.744255,5.558027,2
9.398894,2.474695,3
6.141841,3.627361,1
6.959887,4.059055,1
7.641205,2.073301,1
7.752421,2.421733,3
8.396795,5.650072,3
9.558484,3.547164,3
8.031982,4.670626,3
5.712053,3.673656,1
6.489810,3.974306,1
9.728277,5.047919,3
6.730904,3.597308,1
7.531100,2.588805,3
6.765980,2.314146,1
5.191730,5.269696,2
4.528111,4.708670,2
7.851705,5.008410,3
8.686775,4.596210,3
9.500279,5.574815,3
7.316152,5.667965,3
9.286168,3.313769,3
8.278400,5.255472,3
7.993815,4.119800,3
9.636904,3.680650,3
4.238028,5.925467,2
7.394489,3.673412,3
5.795426,4.137128,1
4.831746,2.125989,1
8.199418,4.937487,3
8.963418,2.889150,3
7.983297,2.520566,3
5.445513,3.724699,1
6.495148,4.213100,1
5.682306,5.585803,2
7.357077,4.394447,3
7.029521,2.754493,1
5.322314,5.266007,2
9.110048,4.699749,3
9.202401,5.096805,3
5.917255,3.347169,1
9.053001,2.595089,3
7.102789,2.510975,1
9.935532,3.024021,3
6.808171,3.707648,1
6.024920,4.489640,1
7.301727,3.045314,1
7.865591,2.241662,3
7.955022,4.129133,3
4.636101,2.108485,1
9.099758,2.239739,3
4.328855,2.648577,1
4.542841,5.831322,2
5.035018,2.104218,1
4.627368,3.314542,1
8.941008,5.534307,3
7.675144,2.943706,3
5.724245,4.603918,1
6.561132,2.954752,1
7.030512,5.339971,3
9.383709,5.250882,3
6.757377,5.214270,3
9.988206,2.011580,3
4.862195,2.502982,1
7.053762,3.487183,1
7.426278,4.608003,3
9.513744,4.910650,3
8.214609,2.240258,3
5.154553,4.279536,1
9.965022,4.652559,3
7.728066,5.096191,3
7.556899,5.426392,3
6.337886,2.355227,1
9.158726,3.269663,3
7.632097,2.452120,3
4.545428,3.273869,1
8.190810,4.330647,3
7.348537,5.370502,3
4.021577,4.654824,2
4.354073,2.440297,1
6.398001,4.472367,1
6.371560,5.623759,2
6.396798,3.757270,1
9.597707,5.699703,3
5.570244,3.255272,1
8.215408,5.678896,3
7.949298,4.050595,3
6.869000,2.327492,1
8.045917,4.077154,3
5.471279,4.515414,1
5.051114,5.726391,2
9.884572,2.893191,3
4.394350,4.864124,2
5.475461,3.734379,1
7.654086,3.109787,3
7.540733,4.838223,3
6.822120,4.401298,1
4.218794,3.877058,1
7.654648,2.332250,3
6.326238,3.819938,1
5.370271,2.728718,1
7.202798,3.085928,1
9.060577,5.935582,3
4.422591,2.877500,1
6.160284,5.158348,2
8.884110,3.970140,3
9.452745,3.078192,3
8.684773,3.320073,3
6.096278,5.158962,2
5.305151,5.976118,2
4.670778,2.957124,1
4.173811,3.438620,1
5.987562,2.411294,1
6.202148,2.725109,1
7.092167,5.591530,3
8.238482,3.014041,3
6.557430,2.030356,1
8.026450,2.950901,3
6.194315,3.379892,1
6.338153,5.123774,2
4.416259,3.056377,1
6.246605,5.711684,2
6.526576,2.368502,1
9.045371,3.466334,3
6.801008,2.531464,1
8.735112,3.305547,3
4.155066,3.420589,1
7.847417,4.980705,3
6.750965,4.611015,1
5.656194,2.708871,1
5.816716,4.150112,1
9.347447,4.765496,3
4.323110,2.718370,1
8.225870,5.496934,3
7.699206,2.927782,3
4.012728,2.415167,1
4.033906,4.801643,2
5.690704,2.001869,1
5.899300,4.662360,1
9.994228,5.666350,3
4.116016,3.249051,1
6.252049,5.427354,2
7.336357,5.476108,3
4.654752,4.670098,2
4.458634,4.327523,2
8.674544,5.466291,3
8.624401,4.917682,3
8.288251,2.270962,3
4.229992,4.847906,2
6.764721,3.790439,1
9.357651,3.220828,3
6.055255,5.597192,2
4.204144,4.829622,2
8.602919,2.821420,3
7.858794,3.605321,3
8.510703,5.058754,3
4.647794,5.094146,2
8.297891,2.492153,3
5.223373,5.251349,2
9.500287,3.821760,3
9.211670,4.412928,3
9.579500,4.867912,3
5.700713,4.960901,2
7.581291,4.222980,3
5.954156,3.860949,1
5.493977,4.043283,1
7.974717,3.014207,3
9.754698,5.262053,3
8.112890,3.773291,3
5.027499,3.211657,1
8.928019,4.175936,3
4.689573,4.302168,2
4.848973,5.665123,2
7.333287,4.304774,3
9.671303,3.693499,3
7.950107,2.600253,3
8.867111,4.807148,3
7.267460,3.069516,1
5.112279,5.877539,2
4.702854,3.832281,1
5.462232,3.512984,1
7.462741,5.786926,3
7.210073,3.943519,3
8.968302,5.786330,3
8.903322,2.110879,3
6.467325,3.293970,1
7.912668,2.038582,3
6.863989,2.227056,1
8.194084,2.956024,3
8.480557,4.107844,3
9.062598,4.054795,3
7.293347,3.573505,3
6.093901,3.112627,1
